run,seed,model,candidate_id,params,inner_train_n,validation_n,validation_AUPRC,validation_F1_threshold
2,43,LogisticRegression,48,"{""C"": 0.004135009780687604, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.7271171656572104,0.6402452449531767
2,43,LogisticRegression,49,"{""C"": 15.445306978236104, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.8167197039828591,0.851039210698646
2,43,LogisticRegression,50,"{""C"": 0.00030641453359899547, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.0665725237038531,0.1488766091262347
2,43,LinearSVC,1,"{""C"": 0.0012333685226220985, ""class_weight"": null, ""loss"": ""hinge""}",39654,9914,0.7364500954887074,-0.8994090299398749
2,43,LinearSVC,2,"{""C"": 0.0005117007402251222, ""class_weight"": null, ""loss"": ""hinge""}",39654,9914,0.7165426620090742,-0.9012253250656814
2,43,LinearSVC,3,"{""C"": 0.00028568495909809844, ""class_weight"": ""balanced"", ""loss"": ""squared_hinge""}",39654,9914,0.7114391587014679,0.1521569861035705
2,43,LinearSVC,4,"{""C"": 0.00023934758216138553, ""class_weight"": null, ""loss"": ""hinge""}",39654,9914,0.7005376828654115,-0.9798610249510046
2,43,LinearSVC,5,"{""C"": 93.30966336783958, ""class_weight"": ""balanced"", ""loss"": ""squared_hinge""}",39654,9914,0.6756961525536644,0.7767369581199375
2,43,LinearSVC,6,"{""C"": 22.11474401823147, ""class_weight"": null, ""loss"": ""squared_hinge""}",39654,9914,0.7588555089274518,0.3324382925349127
2,43,LinearSVC,7,"{""C"": 0.0018305852886888446, ""class_weight"": null, ""loss"": ""hinge""}",39654,9914,0.7489783607729597,-0.8879733648461476
2,43,LinearSVC,8,"{""C"": 0.033078581284491475, ""class_weight"": ""balanced"", ""loss"": ""squared_hinge""}",39654,9914,0.8443354588719787,0.2879036951988725
2,43,LinearSVC,9,"{""C"": 0.0003777228116266877, ""class_weight"": null, ""loss"": ""squared_hinge""}",39654,9914,0.7168525091541424,-0.6269989733245502
2,43,LinearSVC,10,"{""C"": 0.00029943672059888415, ""class_weight"": ""balanced"", ""loss"": ""hinge""}",39654,9914,0.6441236303118304,0.1905724470427652
2,43,LinearSVC,11,"{""C"": 0.0013656888668239864, ""class_weight"": null, ""loss"": ""squared_hinge""}",39654,9914,0.7736731572346589,-0.5231605119454168
2,43,LinearSVC,12,"{""C"": 0.19072441415125718, ""class_weight"": ""balanced"", ""loss"": ""hinge""}",39654,9914,0.8327410599574587,0.2475350797835573
2,43,LinearSVC,13,"{""C"": 4.032997292808035, ""class_weight"": ""balanced"", ""loss"": ""squared_hinge""}",39654,9914,0.7647697960769733,0.6472226311074532
2,43,LinearSVC,14,"{""C"": 0.006991534915012699, ""class_weight"": ""balanced"", ""loss"": ""squared_hinge""}",39654,9914,0.8318362159683472,0.225988282397159
2,43,LinearSVC,15,"{""C"": 0.006277684328067092, ""class_weight"": null, ""loss"": ""squared_hinge""}",39654,9914,0.8266141111342264,-0.4287698866165265
2,43,LinearSVC,16,"{""C"": 4.5264409389621605, ""class_weight"": null, ""loss"": ""hinge""}",39654,9914,0.7981249545530251,0.1599993101982733
2,43,LinearSVC,17,"{""C"": 0.005816696965635191, ""class_weight"": null, ""loss"": ""squared_hinge""}",39654,9914,0.8246536815771734,-0.4200146186050191
2,43,LinearSVC,18,"{""C"": 0.003034356495890208, ""class_weight"": ""balanced"", ""loss"": ""squared_hinge""}",39654,9914,0.8082201943588504,0.2497111896339299
2,43,LinearSVC,19,"{""C"": 37.45303273552788, ""class_weight"": ""balanced"", ""loss"": ""hinge""}",39654,9914,0.7306710659430028,0.3713799583605632
2,43,LinearSVC,20,"{""C"": 1.214042974771191, ""class_weight"": ""balanced"", ""loss"": ""hinge""}",39654,9914,0.798940123453333,0.2119925190861136
2,43,LinearSVC,21,"{""C"": 0.15465542816777483, ""class_weight"": ""balanced"", ""loss"": ""squared_hinge""}",39654,9914,0.8332896016519188,0.2289695690569454
2,43,LinearSVC,22,"{""C"": 23.289426125914563, ""class_weight"": null, ""loss"": ""squared_hinge""}",39654,9914,0.757850527915164,0.3411856143952059
2,43,LinearSVC,23,"{""C"": 0.006488470953865996, ""class_weight"": ""balanced"", ""loss"": ""hinge""}",39654,9914,0.771859342449919,0.6134156416600447
2,43,LinearSVC,24,"{""C"": 24.69075448721987, ""class_weight"": ""balanced"", ""loss"": ""squared_hinge""}",39654,9914,0.715434220653534,0.4809058563256015
2,43,LinearSVC,25,"{""C"": 0.004407055413341395, ""class_weight"": null, ""loss"": ""squared_hinge""}",39654,9914,0.8164654844191692,-0.4162251305783178
2,43,LinearSVC,26,"{""C"": 0.009974676620517282, ""class_weight"": null, ""loss"": ""squared_hinge""}",39654,9914,0.8383312840045214,-0.4132186769977967
2,43,LinearSVC,27,"{""C"": 0.27457325225993084, ""class_weight"": null, ""loss"": ""hinge""}",39654,9914,0.8378350809474777,-0.1498362241062352
2,43,LinearSVC,28,"{""C"": 0.00521346609985836, ""class_weight"": null, ""loss"": ""hinge""}",39654,9914,0.7863612076647172,-0.8051285244216535
2,43,LinearSVC,29,"{""C"": 0.029088974030734408, ""class_weight"": null, ""loss"": ""hinge""}",39654,9914,0.8309709378727599,-0.7018107969991003
2,43,LinearSVC,30,"{""C"": 0.011510536105090306, ""class_weight"": ""balanced"", ""loss"": ""hinge""}",39654,9914,0.8001337418497207,0.5477753266347771
2,43,LinearSVC,31,"{""C"": 0.023035745248071955, ""class_weight"": ""balanced"", ""loss"": ""hinge""}",39654,9914,0.8262890188039285,0.3378112563509667
2,43,LinearSVC,32,"{""C"": 55.54948375138445, ""class_weight"": ""balanced"", ""loss"": ""squared_hinge""}",39654,9914,0.6953231087280398,0.5733875181572181
2,43,LinearSVC,33,"{""C"": 0.025402952255964513, ""class_weight"": ""balanced"", ""loss"": ""squared_hinge""}",39654,9914,0.8440299886419417,0.2254672352651922
2,43,LinearSVC,34,"{""C"": 0.019562222199432752, ""class_weight"": ""balanced"", ""loss"": ""squared_hinge""}",39654,9914,0.8432415829516875,0.2994798234225778
2,43,LinearSVC,35,"{""C"": 0.0002316602774334589, ""class_weight"": null, ""loss"": ""squared_hinge""}",39654,9914,0.6946521938284338,-0.6544491144637891
2,43,LinearSVC,36,"{""C"": 0.00015734558736689257, ""class_weight"": ""balanced"", ""loss"": ""squared_hinge""}",39654,9914,0.6886712516641527,0.1373254400576065
2,43,LinearSVC,37,"{""C"": 8.106301893930759, ""class_weight"": null, ""loss"": ""squared_hinge""}",39654,9914,0.779137413849484,0.2510002252759933
2,43,LinearSVC,38,"{""C"": 2.5343219773444345, ""class_weight"": null, ""loss"": ""hinge""}",39654,9914,0.8060286129920967,0.0281517211676509
2,43,LinearSVC,39,"{""C"": 0.17189328242110452, ""class_weight"": null, ""loss"": ""squared_hinge""}",39654,9914,0.8472551102465777,-0.0903920179798742
2,43,LinearSVC,40,"{""C"": 34.37546185395483, ""class_weight"": ""balanced"", ""loss"": ""hinge""}",39654,9914,0.7340865743357652,0.4859208361385254
2,43,LinearSVC,41,"{""C"": 0.013710789578357087, ""class_weight"": ""balanced"", ""loss"": ""squared_hinge""}",39654,9914,0.841207186981787,0.237549389072358
2,43,LinearSVC,42,"{""C"": 0.03109994490398046, ""class_weight"": null, ""loss"": ""squared_hinge""}",39654,9914,0.8559267712578914,-0.3398323798579694
2,43,LinearSVC,43,"{""C"": 0.00022025126546935112, ""class_weight"": null, ""loss"": ""hinge""}",39654,9914,0.6994125239900926,-0.9600367011647738
2,43,LinearSVC,44,"{""C"": 0.0008017451370515553, ""class_weight"": null, ""loss"": ""hinge""}",39654,9914,0.7264337993980965,-0.9268226350116976
2,43,LinearSVC,45,"{""C"": 0.00014230830976215647, ""class_weight"": null, ""loss"": ""hinge""}",39654,9914,0.6871100865030967,-0.9864372706566912
2,43,LinearSVC,46,"{""C"": 0.20025165573038595, ""class_weight"": ""balanced"", ""loss"": ""squared_hinge""}",39654,9914,0.8294089326410503,0.2915240910000347
2,43,LinearSVC,47,"{""C"": 0.004635009586941438, ""class_weight"": ""balanced"", ""loss"": ""hinge""}",39654,9914,0.7520859295501132,0.4157036315069933
2,43,LinearSVC,48,"{""C"": 89.5463711575458, ""class_weight"": null, ""loss"": ""hinge""}",39654,9914,0.7413732525839245,0.3549557962525043
2,43,LinearSVC,49,"{""C"": 28.07048837512222, ""class_weight"": ""balanced"", ""loss"": ""squared_hinge""}",39654,9914,0.7119985675681989,0.3609173184159351
2,43,LinearSVC,50,"{""C"": 3.4945761154197754, ""class_weight"": null, ""loss"": ""hinge""}",39654,9914,0.80189979906427,0.0891244084625884
2,43,RandomForest,1,"{""class_weight"": null, ""max_depth"": null, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 1200}",39654,9914,0.8932951584888951,0.2383727639842673
2,43,RandomForest,2,"{""class_weight"": ""balanced"", ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 10, ""n_estimators"": 800}",39654,9914,0.7966186204314804,0.5272167201613457
2,43,RandomForest,3,"{""class_weight"": ""balanced"", ""max_depth"": 40, ""max_features"": 0.05, ""min_samples_leaf"": 5, ""min_samples_split"": 10, ""n_estimators"": 300}",39654,9914,0.8515765963086462,0.483921573078813
2,43,RandomForest,4,"{""class_weight"": null, ""max_depth"": 80, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 10, ""n_estimators"": 300}",39654,9914,0.8657053412848768,0.2810788574290326
2,43,RandomForest,5,"{""class_weight"": null, ""max_depth"": 80, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 10, ""n_estimators"": 500}",39654,9914,0.8663888093055278,0.2633981994781189
2,43,RandomForest,6,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""max_features"": 0.03, ""min_samples_leaf"": 5, ""min_samples_split"": 10, ""n_estimators"": 300}",39654,9914,0.7492426615846021,0.643154313158612
2,43,RandomForest,7,"{""class_weight"": null, ""max_depth"": 40, ""max_features"": 0.01, ""min_samples_leaf"": 10, ""min_samples_split"": 2, ""n_estimators"": 300}",39654,9914,0.7988761192147656,0.268522740779117
2,43,RandomForest,8,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.05, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 1200}",39654,9914,0.8765301967351434,0.4131439407824755
2,43,RandomForest,9,"{""class_weight"": ""balanced"", ""max_depth"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 300}",39654,9914,0.5477497007518957,0.5525483856367007
2,43,RandomForest,10,"{""class_weight"": ""balanced"", ""max_depth"": 20, ""max_features"": 0.03, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 500}",39654,9914,0.8346493983844552,0.5036199254402086
2,43,RandomForest,11,"{""class_weight"": ""balanced"", ""max_depth"": 40, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 10, ""n_estimators"": 500}",39654,9914,0.8552949250619968,0.4465163726034241
2,43,RandomForest,12,"{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 300}",39654,9914,0.8947613756258793,0.3081865079365078
2,43,RandomForest,13,"{""class_weight"": ""balanced"", ""max_depth"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""min_samples_split"": 20, ""n_estimators"": 800}",39654,9914,0.5023732427790385,0.5291703842222757
2,43,RandomForest,14,"{""class_weight"": ""balanced"", ""max_depth"": 80, ""max_features"": 0.03, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 800}",39654,9914,0.8780701315261821,0.3818372995894245
2,43,RandomForest,15,"{""class_weight"": ""balanced"", ""max_depth"": 40, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 800}",39654,9914,0.6576320230886289,0.6114987884346877
2,43,RandomForest,16,"{""class_weight"": null, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""min_samples_split"": 10, ""n_estimators"": 500}",39654,9914,0.7575422764646748,0.2205887177131409
2,43,RandomForest,17,"{""class_weight"": ""balanced"", ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}",39654,9914,0.8010085781151154,0.5282850508755405
2,43,RandomForest,18,"{""class_weight"": null, ""max_depth"": 80, ""max_features"": 0.03, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 500}",39654,9914,0.875494141126677,0.2662241494920669
2,43,RandomForest,19,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 1200}",39654,9914,0.8756222443230541,0.3877271985271948
2,43,RandomForest,20,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""max_features"": 0.01, ""min_samples_leaf"": 10, ""min_samples_split"": 10, ""n_estimators"": 1200}",39654,9914,0.6987885400469758,0.6012899574138344
2,43,RandomForest,21,"{""class_weight"": null, ""max_depth"": 20, ""max_features"": 0.01, ""min_samples_leaf"": 2, ""min_samples_split"": 10, ""n_estimators"": 500}",39654,9914,0.8131750007005373,0.1987582160210537
2,43,RandomForest,22,"{""class_weight"": null, ""max_depth"": null, ""max_features"": 0.05, ""min_samples_leaf"": 5, ""min_samples_split"": 10, ""n_estimators"": 800}",39654,9914,0.8687471368703901,0.2970805749230581
2,43,RandomForest,23,"{""class_weight"": ""balanced"", ""max_depth"": 40, ""max_features"": 0.03, ""min_samples_leaf"": 1, ""min_samples_split"": 20, ""n_estimators"": 1200}",39654,9914,0.8645120811154247,0.451151593057532
2,43,RandomForest,24,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.05, ""min_samples_leaf"": 1, ""min_samples_split"": 20, ""n_estimators"": 500}",39654,9914,0.8710405661855486,0.4214451575903679
2,43,RandomForest,25,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""max_features"": 0.03, ""min_samples_leaf"": 1, ""min_samples_split"": 10, ""n_estimators"": 1200}",39654,9914,0.7543972985572202,0.5935116487822789
2,43,RandomForest,26,"{""class_weight"": ""balanced"", ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 10, ""n_estimators"": 500}",39654,9914,0.7875488337276462,0.5485499993061683
2,43,RandomForest,27,"{""class_weight"": null, ""max_depth"": 40, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 500}",39654,9914,0.8338435582087027,0.2164262706520472
2,43,RandomForest,28,"{""class_weight"": null, ""max_depth"": 40, ""max_features"": 0.01, ""min_samples_leaf"": 5, ""min_samples_split"": 20, ""n_estimators"": 500}",39654,9914,0.8223869904326239,0.2446250261915549
2,43,RandomForest,29,"{""class_weight"": ""balanced"", ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""min_samples_split"": 2, ""n_estimators"": 800}",39654,9914,0.7337448847854582,0.6782246461357121
2,43,RandomForest,30,"{""class_weight"": ""balanced"", ""max_depth"": 20, ""max_features"": 0.01, ""min_samples_leaf"": 10, ""min_samples_split"": 10, ""n_estimators"": 300}",39654,9914,0.7605954181386283,0.6765278143368108
2,43,RandomForest,31,"{""class_weight"": ""balanced"", ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 500}",39654,9914,0.7897475301095308,0.5301471004176949
2,43,RandomForest,32,"{""class_weight"": null, ""max_depth"": 10, ""max_features"": 0.03, ""min_samples_leaf"": 2, ""min_samples_split"": 20, ""n_estimators"": 800}",39654,9914,0.7842554147288714,0.1558120535871595
2,43,RandomForest,33,"{""class_weight"": ""balanced"", ""max_depth"": 80, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""min_samples_split"": 5, ""n_estimators"": 300}",39654,9914,0.7851081741747322,0.6663997146461963
2,43,RandomForest,34,"{""class_weight"": null, ""max_depth"": 20, ""max_features"": 0.03, ""min_samples_leaf"": 1, ""min_samples_split"": 20, ""n_estimators"": 800}",39654,9914,0.8318690064279465,0.1784997033717624
2,43,RandomForest,35,"{""class_weight"": null, ""max_depth"": 20, ""max_features"": 0.01, ""min_samples_leaf"": 5, ""min_samples_split"": 10, ""n_estimators"": 300}",39654,9914,0.7954717337868858,0.2134636002786069
2,43,RandomForest,36,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""log2"", ""min_samples_leaf"": 10, ""min_samples_split"": 2, ""n_estimators"": 500}",39654,9914,0.5138963728556482,0.5333699490991071
2,43,RandomForest,37,"{""class_weight"": null, ""max_depth"": 80, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""min_samples_split"": 10, ""n_estimators"": 300}",39654,9914,0.8316420112360582,0.181158751383107
2,43,RandomForest,38,"{""class_weight"": ""balanced"", ""max_depth"": 80, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 20, ""n_estimators"": 1200}",39654,9914,0.8649558877387185,0.4976460358521546
2,43,RandomForest,39,"{""class_weight"": null, ""max_depth"": 20, ""max_features"": 0.03, ""min_samples_leaf"": 2, ""min_samples_split"": 10, ""n_estimators"": 500}",39654,9914,0.8328897382667693,0.1972462921059571
2,43,RandomForest,40,"{""class_weight"": null, ""max_depth"": 10, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""min_samples_split"": 20, ""n_estimators"": 800}",39654,9914,0.6216689089943858,0.1048654231984596
2,43,RandomForest,41,"{""class_weight"": ""balanced"", ""max_depth"": 80, ""max_features"": 0.01, ""min_samples_leaf"": 5, ""min_samples_split"": 5, ""n_estimators"": 300}",39654,9914,0.8357946196919246,0.5631629545761544
2,43,RandomForest,42,"{""class_weight"": ""balanced"", ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 10, ""n_estimators"": 300}",39654,9914,0.7947265768634325,0.5399904480571114
2,43,RandomForest,43,"{""class_weight"": null, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""min_samples_split"": 2, ""n_estimators"": 800}",39654,9914,0.7786475014819008,0.2133214215685668
2,43,RandomForest,44,"{""class_weight"": null, ""max_depth"": 10, ""max_features"": 0.01, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 800}",39654,9914,0.7629366034570693,0.1416479697729173
2,43,RandomForest,45,"{""class_weight"": null, ""max_depth"": 40, ""max_features"": 0.01, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500}",39654,9914,0.8634480018882361,0.237488183047858
2,43,RandomForest,46,"{""class_weight"": null, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 1200}",39654,9914,0.8014707059345431,0.2151040944701923
2,43,RandomForest,47,"{""class_weight"": null, ""max_depth"": 40, ""max_features"": 0.01, ""min_samples_leaf"": 10, ""min_samples_split"": 20, ""n_estimators"": 800}",39654,9914,0.8014163971010708,0.2682018430304565
2,43,RandomForest,48,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.05, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 1200}",39654,9914,0.8801219984279228,0.4584932427714576
2,43,RandomForest,49,"{""class_weight"": null, ""max_depth"": 80, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""min_samples_split"": 2, ""n_estimators"": 300}",39654,9914,0.7941375833330001,0.2767612577985479
2,43,RandomForest,50,"{""class_weight"": null, ""max_depth"": 40, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 500}",39654,9914,0.7947338162867068,0.1608294450071216
2,43,SGDClassifier,1,"{""alpha"": 0.0002895466518517039, ""class_weight"": null, ""l1_ratio"": 0.3149066063845028, ""loss"": ""modified_huber"", ""penalty"": ""elasticnet""}",39654,9914,0.8349583089263756,0.3549639740090891
2,43,SGDClassifier,2,"{""alpha"": 1.2558602109757072e-06, ""class_weight"": null, ""l1_ratio"": 0.6027346765020466, ""loss"": ""modified_huber"", ""penalty"": ""elasticnet""}",39654,9914,0.5698714352882669,0.8329478615580506
2,43,SGDClassifier,3,"{""alpha"": 4.411612783683595e-06, ""class_weight"": ""balanced"", ""l1_ratio"": 0.23280146999753948, ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}",39654,9914,0.771125439579132,0.7816831627765035
2,43,SGDClassifier,4,"{""alpha"": 0.004042342640856163, ""class_weight"": ""balanced"", ""l1_ratio"": 0.9156064951433491, ""loss"": ""modified_huber"", ""penalty"": ""l2""}",39654,9914,0.8254664661755247,0.6061121880716296
2,43,SGDClassifier,5,"{""alpha"": 0.000939430484478974, ""class_weight"": null, ""l1_ratio"": 0.8151561579085113, ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}",39654,9914,0.6590957581504772,0.1484934839484398
2,43,SGDClassifier,6,"{""alpha"": 0.003475713137789273, ""class_weight"": ""balanced"", ""l1_ratio"": 0.5050591262431335, ""loss"": ""log_loss"", ""penalty"": ""l1""}",39654,9914,0.4698245463643721,0.4886935115572201
2,43,SGDClassifier,7,"{""alpha"": 0.008767433856250017, ""class_weight"": ""balanced"", ""l1_ratio"": 0.9401944943707663, ""loss"": ""log_loss"", ""penalty"": ""l2""}",39654,9914,0.7175156880792932,0.6245136075652685
2,43,SGDClassifier,8,"{""alpha"": 0.00046912780925847, ""class_weight"": null, ""l1_ratio"": 0.7414415623561811, ""loss"": ""modified_huber"", ""penalty"": ""l2""}",39654,9914,0.8218446877979361,0.360800136772702
2,43,SGDClassifier,9,"{""alpha"": 4.878854803894471e-06, ""class_weight"": null, ""l1_ratio"": 0.4553016253831477, ""loss"": ""modified_huber"", ""penalty"": ""l2""}",39654,9914,0.6703783883474983,0.5580781268460351
2,43,SGDClassifier,10,"{""alpha"": 0.001749781429713252, ""class_weight"": null, ""l1_ratio"": 0.49654527363073164, ""loss"": ""log_loss"", ""penalty"": ""l1""}",39654,9914,0.5801089685221994,0.0929967564093189
2,43,SGDClassifier,11,"{""alpha"": 3.5283090685990895e-06, ""class_weight"": ""balanced"", ""l1_ratio"": 0.8468428682644351, ""loss"": ""log_loss"", ""penalty"": ""l2""}",39654,9914,0.7698612937288538,0.9431823222101482
2,43,SGDClassifier,12,"{""alpha"": 2.05433774337548e-06, ""class_weight"": ""balanced"", ""l1_ratio"": 0.0882750177542796, ""loss"": ""log_loss"", ""penalty"": ""l2""}",39654,9914,0.7590375505337367,0.9024631326786008
2,43,SGDClassifier,13,"{""alpha"": 8.527928952318794e-06, ""class_weight"": ""balanced"", ""l1_ratio"": 0.24693658354525322, ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}",39654,9914,0.7867719529820499,0.8985141283979988
2,43,SGDClassifier,14,"{""alpha"": 0.00021751101494116466, ""class_weight"": ""balanced"", ""l1_ratio"": 0.5865429225685772, ""loss"": ""modified_huber"", ""penalty"": ""elasticnet""}",39654,9914,0.7713899856267217,0.7550774554101429
2,43,SGDClassifier,15,"{""alpha"": 0.003079162435706375, ""class_weight"": null, ""l1_ratio"": 0.885058101530843, ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}",39654,9914,0.3702060720542568,0.1075502323292092
2,43,SGDClassifier,16,"{""alpha"": 2.3963202200859904e-05, ""class_weight"": null, ""l1_ratio"": 0.3775305086593687, ""loss"": ""log_loss"", ""penalty"": ""l2""}",39654,9914,0.8469577152107893,0.3412588903328811
2,43,SGDClassifier,17,"{""alpha"": 0.005636688548356985, ""class_weight"": ""balanced"", ""l1_ratio"": 0.6637423658281295, ""loss"": ""modified_huber"", ""penalty"": ""l2""}",39654,9914,0.8176543634901025,0.6111355812700381
2,43,SGDClassifier,18,"{""alpha"": 5.243807110783439e-06, ""class_weight"": null, ""l1_ratio"": 0.9230020769047034, ""loss"": ""modified_huber"", ""penalty"": ""l2""}",39654,9914,0.6676256652684647,0.5752458385560351
2,43,SGDClassifier,19,"{""alpha"": 5.598144042066543e-05, ""class_weight"": ""balanced"", ""l1_ratio"": 0.15102462172198183, ""loss"": ""log_loss"", ""penalty"": ""l2""}",39654,9914,0.8504198537744816,0.7291583479096408
2,43,SGDClassifier,20,"{""alpha"": 1.703540732202816e-05, ""class_weight"": ""balanced"", ""l1_ratio"": 0.05422429064675326, ""loss"": ""log_loss"", ""penalty"": ""l2""}",39654,9914,0.8301618184742441,0.7775423848548018
2,43,SGDClassifier,21,"{""alpha"": 1.5940960149267898e-06, ""class_weight"": null, ""l1_ratio"": 0.6276986435714907, ""loss"": ""log_loss"", ""penalty"": ""l2""}",39654,9914,0.8110965478843037,0.4337017443117044
2,43,SGDClassifier,22,"{""alpha"": 1.4212940477502683e-06, ""class_weight"": null, ""l1_ratio"": 0.7919127172393351, ""loss"": ""modified_huber"", ""penalty"": ""l2""}",39654,9914,0.6647453610343922,0.5805831211821495
2,43,SGDClassifier,23,"{""alpha"": 6.773792797357759e-06, ""class_weight"": null, ""l1_ratio"": 0.34748311273531995, ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}",39654,9914,0.8258764310086638,0.4025720994721143
2,43,SGDClassifier,24,"{""alpha"": 4.005227176313487e-05, ""class_weight"": ""balanced"", ""l1_ratio"": 0.47142191531416355, ""loss"": ""log_loss"", ""penalty"": ""l2""}",39654,9914,0.8469758717239781,0.6701977318497045
2,43,SGDClassifier,25,"{""alpha"": 2.8730269239998664e-05, ""class_weight"": null, ""l1_ratio"": 0.15471208745226345, ""loss"": ""modified_huber"", ""penalty"": ""l1""}",39654,9914,0.5506934130663443,0.6836070815811226
2,43,SGDClassifier,26,"{""alpha"": 0.0008140194045101017, ""class_weight"": ""balanced"", ""l1_ratio"": 0.05903991633582389, ""loss"": ""log_loss"", ""penalty"": ""l1""}",39654,9914,0.5074223863984522,0.8584178706006613
2,43,SGDClassifier,27,"{""alpha"": 0.0009978946059623522, ""class_weight"": null, ""l1_ratio"": 0.7805783783862107, ""loss"": ""modified_huber"", ""penalty"": ""l1""}",39654,9914,0.582058097839844,0.3194440471531961
2,43,SGDClassifier,28,"{""alpha"": 0.0012027121285503248, ""class_weight"": null, ""l1_ratio"": 0.7036779818581361, ""loss"": ""modified_huber"", ""penalty"": ""elasticnet""}",39654,9914,0.7534751795632683,0.2838030840685188
2,43,SGDClassifier,29,"{""alpha"": 1.758469334716649e-05, ""class_weight"": null, ""l1_ratio"": 0.18412172450640613, ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}",39654,9914,0.8389110758885665,0.303307370893831
2,43,SGDClassifier,30,"{""alpha"": 0.00016773200294566636, ""class_weight"": null, ""l1_ratio"": 0.4169837528666085, ""loss"": ""log_loss"", ""penalty"": ""l1""}",39654,9914,0.7629515767559689,0.1726873767046546
2,43,SGDClassifier,31,"{""alpha"": 9.918194375344022e-05, ""class_weight"": null, ""l1_ratio"": 0.8037272910316587, ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}",39654,9914,0.7982916724745263,0.2794707263649261
2,43,SGDClassifier,32,"{""alpha"": 0.002829206997498237, ""class_weight"": ""balanced"", ""l1_ratio"": 0.666554768103062, ""loss"": ""log_loss"", ""penalty"": ""l1""}",39654,9914,0.4960411245384422,0.5382678535844505
