task,Code,Product,run_n,normalized_gain_mean_pct,normalized_gain_SD_pct
regression,KXK,IS256-like element ISAzo34 family transposase,3,0.0,0.0
regression,KXL,IS256-like element ISAzs19 family transposase,3,0.0,0.0
regression,KXM,IS256-like element ISBame1 family transposase,3,0.0,0.0
regression,KXN,IS256-like element ISBcen18 family transposase,3,0.0,0.0
regression,KXO,IS256-like element ISBsu2 family transposase,3,0.0,0.0
regression,KXP,IS256-like element ISCbo4 family transposase,3,0.0,0.0
regression,KXQ,IS256-like element ISCni1 family transposase,3,0.0,0.0
regression,KXR,IS256-like element ISCpe3 family transposase,3,0.0,0.0
regression,KXS,IS256-like element ISEae1 family transposase,3,0.0,0.0
regression,KXT,IS256-like element ISEc39 family transposase,3,0.0,0.0
regression,KXU,IS256-like element ISEc58 family transposase,3,0.0,0.0
regression,KXV,IS256-like element ISEf1 family transposase,3,0.0,0.0
regression,KXW,IS256-like element ISEfa13 family transposase,3,0.0,0.0
regression,KXX,IS256-like element ISEfm2 family transposase,3,0.0,0.0
regression,KXY,IS256-like element ISEic2 family transposase,3,0.0,0.0
regression,KXZ,IS256-like element ISEnfa4 family transposase,3,0.0,0.0
regression,KY,23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr,3,0.0,0.0
regression,KYA,IS256-like element ISGpo1 family transposase,3,0.0,0.0
regression,KYB,IS256-like element ISKpn71 family transposase,3,0.0,0.0
regression,KYC,IS256-like element ISLgar5 family transposase,3,0.0,0.0
regression,KYD,IS256-like element ISMex14 family transposase,3,0.0,0.0
regression,KYE,IS256-like element ISMex3 family transposase,3,0.0,0.0
regression,KYF,IS256-like element ISMlu1 family transposase,3,0.0,0.0
regression,KYG,IS256-like element ISMlu11 family transposase,3,0.0,0.0
regression,KYH,IS256-like element ISMma16 family transposase,3,0.0,0.0
regression,KYI,IS256-like element ISMtsp13 family transposase,3,0.0,0.0
regression,KYJ,IS256-like element ISMyo1 family transposase,3,0.0,0.0
regression,KYK,IS256-like element ISNGR8 family transposase,3,0.0,0.0
regression,KYL,IS256-like element ISNha10 family transposase,3,0.0,0.0
regression,KYM,IS256-like element ISOan3 family transposase,3,0.0,0.0
regression,KYN,IS256-like element ISOan6 family transposase,3,0.0,0.0
regression,KYO,IS256-like element ISPa1328 family transposase,3,0.0,0.0
regression,KYP,IS256-like element ISPa46 family transposase,3,0.0,0.0
regression,KYQ,IS256-like element ISPpa1 family transposase,3,0.0,0.0
regression,KYR,IS256-like element ISPsy17 family transposase,3,0.0,0.0
regression,KYS,IS256-like element ISRer3 family transposase,3,0.0,0.0
regression,KYT,IS256-like element ISRhru4 family transposase,3,0.0,0.0
regression,KYU,IS256-like element ISRjo4 family transposase,3,0.0,0.0
regression,KYV,IS256-like element ISRle12 family transposase,3,0.0,0.0
regression,KYX,IS256-like element ISRm5 family transposase,3,0.0,0.0
regression,KYY,IS256-like element ISRso7 family transposase,3,0.0,0.0
regression,KYZ,IS256-like element ISSba12 family transposase,3,0.0,0.0
regression,KZ,23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr(B),3,0.0,0.0
regression,KZA,IS256-like element ISSba9 family transposase,3,0.0,0.0
regression,KZB,IS256-like element ISSod4 family transposase,3,0.0,0.0
regression,KZC,IS256-like element ISSod5 family transposase,3,0.0,0.0
regression,KZD,IS256-like element ISSpma2 family transposase,3,0.0,0.0
regression,KZE,IS256-like element ISSpwi2 family transposase,3,0.0,0.0
regression,KZF,IS256-like element ISTth4 family transposase,3,0.0,0.0
regression,KZG,IS256-like element ISVa19 family transposase,3,0.0,0.0
regression,KZH,IS256-like element ISXax1 family transposase,3,0.0,0.0
regression,KZI,IS3 ORF1,3,0.0,0.0
regression,KZJ,IS3 ORF2,3,0.0,0.0
regression,KZL,IS3-like element IS-LL6 family transposase,3,0.0,0.0
regression,KZM,IS3-like element IS1068 family transposase,3,0.0,0.0
regression,KZN,IS3-like element IS1087B family transposase,3,0.0,0.0
regression,KZO,IS3-like element IS1133 family transposase,3,0.0,0.0
regression,KZP,IS3-like element IS1163 family transposase,3,0.0,0.0
regression,KZQ,IS3-like element IS1203 family transposase,3,0.0,0.0
regression,KZR,IS3-like element IS1221A family transposase,3,0.0,0.0
regression,KZS,IS3-like element IS1223 family transposase,3,0.0,0.0
regression,KZT,IS3-like element IS1230B family transposase,3,0.0,0.0
regression,KZU,IS3-like element IS1236 family transposase,3,0.0,0.0
regression,KZV,IS3-like element IS1240 family transposase,3,0.0,0.0
regression,KZW,IS3-like element IS1312 family transposase,3,0.0,0.0
regression,KZX,IS3-like element IS1351 family transposase,3,0.0,0.0
regression,KZY,IS3-like element IS1353 family transposase,3,0.0,0.0
regression,KZZ,IS3-like element IS1389 family transposase,3,0.0,0.0
regression,L,"(3,5-dihydroxyphenyl)acetyl-CoA 1,2-dioxygenase DpgC",3,0.0,0.0
regression,LA,23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr(C),3,0.0,0.0
regression,LAA,IS3-like element IS1389-B family transposase,3,0.0,0.0
regression,LAB,IS3-like element IS1397 family transposase,3,0.0,0.0
regression,LAC,IS3-like element IS1403 family transposase,3,0.0,0.0
regression,LAD,IS3-like element IS1404 family transposase,3,0.0,0.0
regression,LAE,IS3-like element IS1416 family transposase,3,0.0,0.0
regression,LAF,IS3-like element IS1417 family transposase,3,0.0,0.0
regression,LAG,IS3-like element IS1485 family transposase,3,0.0,0.0
regression,LAH,IS3-like element IS150 family transposase,3,0.0,0.0
regression,LAI,IS3-like element IS1500A family transposase,3,0.0,0.0
regression,LAJ,IS3-like element IS1500B family transposase,3,0.0,0.0
regression,LAK,IS3-like element IS1501 family transposase,3,0.0,0.0
regression,LAL,IS3-like element IS1520 family transposase,3,0.0,0.0
regression,LAM,IS3-like element IS1953 family transposase,3,0.0,0.0
regression,LAO,IS3-like element IS222 family transposase,3,0.0,0.0
regression,LAP,IS3-like element IS3 family transposase,3,0.0,0.0
regression,LAQ,IS3-like element IS3411 family transposase,3,0.0,0.0
regression,LAR,IS3-like element IS3H family transposase,3,0.0,0.0
regression,LAS,IS3-like element IS407 family transposase,3,0.0,0.0
regression,LAT,IS3-like element IS426 family transposase,3,0.0,0.0
regression,LAU,IS3-like element IS476 family transposase,3,0.0,0.0
regression,LAV,IS3-like element IS51 family transposase,3,0.0,0.0
regression,LAW,IS3-like element IS600 family transposase,3,0.0,0.0
regression,LAX,IS3-like element IS629 family transposase,3,0.0,0.0
regression,LAY,IS3-like element IS911 family transposase,3,0.0,0.0
regression,LB,23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr(D),3,0.0,0.0
regression,LBA,IS3-like element ISAar3 family transposase,3,0.0,0.0
regression,LBB,IS3-like element ISAar4 family transposase,3,0.0,0.0
regression,LBC,IS3-like element ISAar43 family transposase,3,0.0,0.0
regression,LBD,IS3-like element ISAba14 family transposase,3,0.0,0.0
regression,LBE,IS3-like element ISAba18 family transposase,3,0.0,0.0
regression,LBF,IS3-like element ISAba19 family transposase,3,0.0,0.0
regression,LBG,IS3-like element ISAba2 family transposase,3,0.0,0.0
regression,LBH,IS3-like element ISAba20 family transposase,3,0.0,0.0
regression,LBI,IS3-like element ISAba21 family transposase,3,0.0,0.0
regression,LBJ,IS3-like element ISAba22 family transposase,3,0.0,0.0
regression,LBK,IS3-like element ISAba29 family transposase,3,0.0,0.0
regression,LBL,IS3-like element ISAba34 family transposase,3,0.0,0.0
regression,LBM,IS3-like element ISAca1 family transposase,3,0.0,0.0
regression,LBN,IS3-like element ISAcl2 family transposase,3,0.0,0.0
regression,LBO,IS3-like element ISAcsp5 family transposase,3,0.0,0.0
regression,LBP,IS3-like element ISAeme20 family transposase,3,0.0,0.0
regression,LBQ,IS3-like element ISAli4 family transposase,3,0.0,0.0
regression,LBR,IS3-like element ISAs20 family transposase,3,0.0,0.0
regression,LBS,IS3-like element ISAs22 family transposase,3,0.0,0.0
regression,LBT,IS3-like element ISAs5 family transposase,3,0.0,0.0
regression,LBU,IS3-like element ISAs6 family transposase,3,0.0,0.0
regression,LBV,IS3-like element ISAs9 family transposase,3,0.0,0.0
regression,LBW,IS3-like element ISAtu3 family transposase,3,0.0,0.0
regression,LBX,IS3-like element ISAtu4 family transposase,3,0.0,0.0
regression,LBY,IS3-like element ISAtu5 family transposase,3,0.0,0.0
regression,LBZ,IS3-like element ISAzs23 family transposase,3,0.0,0.0
regression,LC,23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM,3,0.0,0.0
regression,LCA,IS3-like element ISAzs24 family transposase,3,0.0,0.0
regression,LCB,IS3-like element ISAzs33 family transposase,3,0.0,0.0
regression,LCC,IS3-like element ISBce13 family transposase,3,0.0,0.0
regression,LCD,IS3-like element ISBce14 family transposase,3,0.0,0.0
regression,LCE,IS3-like element ISBce15 family transposase,3,0.0,0.0
regression,LCF,IS3-like element ISBce18 family transposase,3,0.0,0.0
regression,LCG,IS3-like element ISBce19 family transposase,3,0.0,0.0
regression,LCH,IS3-like element ISBcen22 family transposase,3,0.0,0.0
regression,LCI,IS3-like element ISBcen23 family transposase,3,0.0,0.0
regression,LCJ,IS3-like element ISBmu11 family transposase,3,0.0,0.0
regression,LCK,IS3-like element ISBmu6 family transposase,3,0.0,0.0
regression,LCL,IS3-like element ISBsp3 family transposase,3,0.0,0.0
regression,LCM,IS3-like element ISBt2 family transposase,3,0.0,0.0
regression,LCN,IS3-like element ISBth10 family transposase,3,0.0,0.0
regression,LCO,IS3-like element ISBth167 family transposase,3,0.0,0.0
regression,LCP,IS3-like element ISBth8 family transposase,3,0.0,0.0
regression,LCQ,IS3-like element ISBugl1 family transposase,3,0.0,0.0
regression,LCR,IS3-like element ISButh1 family transposase,3,0.0,0.0
regression,LCS,IS3-like element ISBvi3 family transposase,3,0.0,0.0
regression,LCT,IS3-like element ISBvi4 family transposase,3,0.0,0.0
regression,LCU,IS3-like element ISBvi7 family transposase,3,0.0,0.0
regression,LCV,IS3-like element ISBxe1 family transposase,3,0.0,0.0
regression,LCW,IS3-like element ISCfr6 family transposase,3,0.0,0.0
regression,LCX,IS3-like element ISClte1 family transposase,3,0.0,0.0
regression,LCY,IS3-like element ISCte3 family transposase,3,0.0,0.0
regression,LCZ,IS3-like element ISDds1 family transposase,3,0.0,0.0
regression,LD,23S rRNA (cytosine(1962)-C(5))-methyltransferase RlmI,3,0.0,0.0
regression,LDA,IS3-like element ISDsh1 family transposase,3,0.0,0.0
regression,LDB,IS3-like element ISEc14 family transposase,3,0.0,0.0
regression,LDC,IS3-like element ISEc15 family transposase,3,0.0,0.0
regression,LDD,IS3-like element ISEc16 family transposase,3,0.0,0.0
regression,LDE,IS3-like element ISEc25 family transposase,3,0.0,0.0
regression,LDF,IS3-like element ISEc27 family transposase,3,0.0,0.0
regression,LDG,IS3-like element ISEc31 family transposase,3,0.0,0.0
regression,LDH,IS3-like element ISEc36 family transposase,3,0.0,0.0
regression,LDI,IS3-like element ISEc48 family transposase,3,0.0,0.0
regression,LDJ,IS3-like element ISEc52 family transposase,3,0.0,0.0
regression,LDK,IS3-like element ISEcB1 family transposase,3,0.0,0.0
regression,LDL,IS3-like element ISEcl1 family transposase,3,0.0,0.0
regression,LDM,IS3-like element ISEfa10 family transposase,3,0.0,0.0
regression,LDN,IS3-like element ISEfa8 family transposase,3,0.0,0.0
regression,LDO,IS3-like element ISEhe4 family transposase,3,0.0,0.0
regression,LDP,IS3-like element ISEnfa3 family transposase,3,0.0,0.0
regression,LDQ,IS3-like element ISEnfa5 family transposase,3,0.0,0.0
regression,LDR,IS3-like element ISGlo1 family transposase,3,0.0,0.0
regression,LDS,IS3-like element ISGlo6 family transposase,3,0.0,0.0
regression,LDT,IS3-like element ISGmo1 family transposase,3,0.0,0.0
regression,LDU,IS3-like element ISGxy1 family transposase,3,0.0,0.0
regression,LDV,IS3-like element ISKpn1 family transposase,3,0.0,0.0
regression,LDW,IS3-like element ISKpn10 family transposase,3,0.0,0.0
regression,LDX,IS3-like element ISKpn11 family transposase,3,0.0,0.0
regression,LDZ,IS3-like element ISKpn20 family transposase,3,0.0,0.0
regression,LE,23S rRNA (guanine(1835)-N(2))-methyltransferase RlmG,3,0.0,0.0
regression,LEA,IS3-like element ISKpn34 family transposase,3,0.0,0.0
regression,LEB,IS3-like element ISKpn37 family transposase,3,0.0,0.0
regression,LEC,IS3-like element ISKpn38 family transposase,3,0.0,0.0
regression,LED,IS3-like element ISKpn8 family transposase,3,0.0,0.0
regression,LEE,IS3-like element ISL1 family transposase,3,0.0,0.0
regression,LEF,IS3-like element ISLla3 family transposase,3,0.0,0.0
regression,LEG,IS3-like element ISLmo1 family transposase,3,0.0,0.0
regression,LEH,IS3-like element ISMaq1 family transposase,3,0.0,0.0
regression,LEI,IS3-like element ISMaq2 family transposase,3,0.0,0.0
regression,LEJ,IS3-like element ISMch1 family transposase,3,0.0,0.0
regression,LEK,IS3-like element ISMch3 family transposase,3,0.0,0.0
regression,LEL,IS3-like element ISMch5 family transposase,3,0.0,0.0
regression,LEM,IS3-like element ISMdi16 family transposase,3,0.0,0.0
regression,LEN,IS3-like element ISMdi5 family transposase,3,0.0,0.0
regression,LEO,IS3-like element ISMesi1 family transposase,3,0.0,0.0
regression,LEP,IS3-like element ISMex1 family transposase,3,0.0,0.0
regression,LEQ,IS3-like element ISMex11 family transposase,3,0.0,0.0
regression,LER,IS3-like element ISMex16 family transposase,3,0.0,0.0
regression,LES,IS3-like element ISMex33 family transposase,3,0.0,0.0
regression,LET,IS3-like element ISMex37 family transposase,3,0.0,0.0
regression,LEU,IS3-like element ISMex5 family transposase,3,0.0,0.0
regression,LEV,IS3-like element ISMex7 family transposase,3,0.0,0.0
regression,LEW,IS3-like element ISMpe1 family transposase,3,0.0,0.0
regression,LEX,IS3-like element ISMra1 family transposase,3,0.0,0.0
regression,LEY,IS3-like element ISMra4 family transposase,3,0.0,0.0
regression,LEZ,IS3-like element ISMtsp5 family transposase,3,0.0,0.0
regression,LF,23S rRNA (guanine(745)-N(1))-methyltransferase,3,0.0,0.0
regression,LFA,IS3-like element ISMysp3 family transposase,3,0.0,0.0
regression,LFB,IS3-like element ISNmu2 family transposase,3,0.0,0.0
regression,LFC,IS3-like element ISPa133 family transposase,3,0.0,0.0
regression,LFD,IS3-like element ISPa20 family transposase,3,0.0,0.0
regression,LFE,IS3-like element ISPa32 family transposase,3,0.0,0.0
regression,LFF,IS3-like element ISPam3 family transposase,3,0.0,0.0
regression,LFG,IS3-like element ISPbe1 family transposase,3,0.0,0.0
regression,LFH,IS3-like element ISPfr10 family transposase,3,0.0,0.0
regression,LFI,IS3-like element ISPpu29 family transposase,3,0.0,0.0
regression,LFJ,IS3-like element ISPpu4 family transposase,3,0.0,0.0
regression,LFK,IS3-like element ISPst4 family transposase,3,0.0,0.0
regression,LFL,IS3-like element ISPsy24 family transposase,3,0.0,0.0
regression,LFM,IS3-like element ISPsy29 family transposase,3,0.0,0.0
regression,LFN,IS3-like element ISPsy31 family transposase,3,0.0,0.0
regression,LFO,IS3-like element ISPsy9 family transposase,3,0.0,0.0
regression,LFP,IS3-like element ISRaq1 family transposase,3,0.0,0.0
regression,LFQ,IS3-like element ISRel21 family transposase,3,0.0,0.0
regression,LFR,IS3-like element ISRhosp1 family transposase,3,0.0,0.0
regression,LFS,IS3-like element ISRhosp5 family transposase,3,0.0,0.0
regression,LFT,IS3-like element ISRhsp2 family transposase,3,0.0,0.0
regression,LFU,IS3-like element ISRj2 family transposase,3,0.0,0.0
regression,LFV,IS3-like element ISRle4 family transposase,3,0.0,0.0
regression,LFW,IS3-like element ISRle5 family transposase,3,0.0,0.0
regression,LFX,IS3-like element ISRm1 family transposase,3,0.0,0.0
regression,LFY,IS3-like element ISRme13 family transposase,3,0.0,0.0
regression,LFZ,IS3-like element ISRme15 family transposase,3,0.0,0.0
regression,LGA,IS3-like element ISRso10 family transposase,3,0.0,0.0
regression,LGB,IS3-like element ISRso12 family transposase,3,0.0,0.0
regression,LGC,IS3-like element ISRso20 family transposase,3,0.0,0.0
regression,LGD,IS3-like element ISRtr2 family transposase,3,0.0,0.0
regression,LGE,IS3-like element ISSag12 family transposase,3,0.0,0.0
regression,LGF,IS3-like element ISSau2 family transposase,3,0.0,0.0
regression,LGG,IS3-like element ISSba13 family transposase,3,0.0,0.0
regression,LGH,IS3-like element ISSba3 family transposase,3,0.0,0.0
regression,LGI,IS3-like element ISSba5 family transposase,3,0.0,0.0
regression,LGJ,IS3-like element ISSen1 family transposase,3,0.0,0.0
regression,LGL,IS3-like element ISSfl10 family transposase,3,0.0,0.0
regression,LGM,IS3-like element ISSfl11 family transposase,3,0.0,0.0
regression,LGN,IS3-like element ISShes1 family transposase,3,0.0,0.0
regression,LGO,IS3-like element ISSisp1 family transposase,3,0.0,0.0
regression,LGP,IS3-like element ISSme1 family transposase,3,0.0,0.0
regression,LGQ,IS3-like element ISSod1 family transposase,3,0.0,0.0
regression,LGR,IS3-like element ISSod17 family transposase,3,0.0,0.0
regression,LGS,IS3-like element ISSod24 family transposase,3,0.0,0.0
regression,LGT,IS3-like element ISSpma3 family transposase,3,0.0,0.0
regression,LGU,IS3-like element ISSpu6 family transposase,3,0.0,0.0
regression,LGV,IS3-like element ISSsp2 family transposase,3,0.0,0.0
regression,LGW,IS3-like element ISSusp2 family transposase,3,0.0,0.0
regression,LGX,IS3-like element ISTesp3 family transposase,3,0.0,0.0
regression,LGY,IS3-like element ISTth1 family transposase,3,0.0,0.0
regression,LGZ,IS3-like element ISVch4 family transposase,3,0.0,0.0
regression,LHA,IS3-like element ISVpa2 family transposase,3,0.0,0.0
regression,LHB,IS3-like element ISVpa4 family transposase,3,0.0,0.0
regression,LHC,IS3-like element ISXac2 family transposase,3,0.0,0.0
regression,LHD,IS3-like element ISXac3 family transposase,3,0.0,0.0
regression,LHE,IS3-like element ISXc8 family transposase,3,0.0,0.0
regression,LHF,IS3-like element ISXca1 family transposase,3,0.0,0.0
regression,LHG,IS3-like element ISXca2 family transposase,3,0.0,0.0
regression,LHH,IS3-like element ISXcd1 family transposase,3,0.0,0.0
regression,LHI,IS3-like element ISYpe1 family transposase,3,0.0,0.0
regression,LHJ,IS3-like element ISYps8 family transposase,3,0.0,0.0
regression,LHL,IS30-like element IS1062 family transposase,3,0.0,0.0
regression,LHM,IS30-like element IS1070 family transposase,3,0.0,0.0
regression,LHN,IS30-like element IS1086 family transposase,3,0.0,0.0
regression,LHO,IS30-like element IS1088 family transposase,3,0.0,0.0
regression,LHP,IS30-like element IS1252 family transposase,3,0.0,0.0
regression,LHQ,IS30-like element IS1394 family transposase,3,0.0,0.0
regression,LHR,IS30-like element IS1470 family transposase,3,0.0,0.0
regression,LHS,IS30-like element IS18 family transposase,3,0.0,0.0
regression,LHU,IS30-like element IS30H family transposase,3,0.0,0.0
regression,LHV,IS30-like element IS4351 family transposase,3,0.0,0.0
regression,LHX,IS30-like element ISAba125 family transposase,3,0.0,0.0
regression,LHY,IS30-like element ISAeca1 family transposase,3,0.0,0.0
regression,LI,23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD,3,0.0,0.0
regression,LIA,IS30-like element ISAs2 family transposase,3,0.0,0.0
regression,LIB,IS30-like element ISAzs27 family transposase,3,0.0,0.0
regression,LIC,IS30-like element ISBlo4 family transposase,3,0.0,0.0
regression,LID,IS30-like element ISCfr4 family transposase,3,0.0,0.0
regression,LIE,IS30-like element ISLga1 family transposase,3,0.0,0.0
regression,LIF,IS30-like element ISLjo1 family transposase,3,0.0,0.0
regression,LIG,IS30-like element ISLpl1 family transposase,3,0.0,0.0
regression,LIH,IS30-like element ISLsa1 family transposase,3,0.0,0.0
regression,LII,IS30-like element ISMae39 family transposase,3,0.0,0.0
regression,LIJ,IS30-like element ISPa59 family transposase,3,0.0,0.0
regression,LIK,IS30-like element ISPp1 family transposase,3,0.0,0.0
regression,LIL,IS30-like element ISPpu17 family transposase,3,0.0,0.0
regression,LIM,IS30-like element ISPsp4 family transposase,3,0.0,0.0
regression,LIN,IS30-like element ISPsp7 family transposase,3,0.0,0.0
regression,LIO,IS30-like element ISPsp8 family transposase,3,0.0,0.0
regression,LIP,IS30-like element ISPsy38 family transposase,3,0.0,0.0
regression,LIQ,IS30-like element ISRle2 family transposase,3,0.0,0.0
regression,LIR,IS30-like element ISRme10 family transposase,3,0.0,0.0
regression,LIS,IS30-like element ISSau1 family transposase,3,0.0,0.0
regression,LIT,IS30-like element ISSba10 family transposase,3,0.0,0.0
regression,LIU,IS30-like element ISSba16 family transposase,3,0.0,0.0
regression,LIV,IS30-like element ISSba17 family transposase,3,0.0,0.0
regression,LIW,IS30-like element ISShes10 family transposase,3,0.0,0.0
regression,LIX,IS30-like element IST3091 family transposase,3,0.0,0.0
regression,LIY,IS30-like element ISUnCu4 family transposase,3,0.0,0.0
regression,LIZ,IS30-like element ISVa6 family transposase,3,0.0,0.0
regression,LJ,23S rRNA (uracil(747)-C(5))-methyltransferase,3,0.0,0.0
regression,LJA,IS30-like element ISVvu6 family transposase,3,0.0,0.0
regression,LJC,IS4 family transposase DNA-binding protein,3,0.0,0.0
regression,LJD,IS4 orf,3,0.0,0.0
regression,LJE,IS4-like element IS10A family transposase,3,0.0,0.0
regression,LJF,IS4-like element IS1151 family transposase,3,0.0,0.0
regression,LJG,IS4-like element IS1675 family transposase,3,0.0,0.0
regression,LJH,IS4-like element IS186A family transposase,3,0.0,0.0
regression,LJI,IS4-like element IS186B family transposase,3,0.0,0.0
regression,LJJ,IS4-like element IS231A family transposase,3,0.0,0.0
regression,LJK,IS4-like element IS231B family transposase,3,0.0,0.0
regression,LJL,IS4-like element IS231C family transposase,3,0.0,0.0
regression,LJM,IS4-like element IS231D family transposase,3,0.0,0.0
regression,LJN,IS4-like element IS231E family transposase,3,0.0,0.0
regression,LJO,IS4-like element IS231F family transposase,3,0.0,0.0
regression,LJP,IS4-like element IS231H family transposase,3,0.0,0.0
regression,LJQ,IS4-like element IS231O family transposase,3,0.0,0.0
regression,LJR,IS4-like element IS231Q family transposase,3,0.0,0.0
regression,LJS,IS4-like element IS231R family transposase,3,0.0,0.0
regression,LJT,IS4-like element IS231S family transposase,3,0.0,0.0
regression,LJU,IS4-like element IS231Y family transposase,3,0.0,0.0
regression,LJV,IS4-like element IS4 family transposase,3,0.0,0.0
regression,LJX,IS4-like element IS4Bsu1 family transposase,3,0.0,0.0
regression,LJY,IS4-like element IS4Sa family transposase,3,0.0,0.0
regression,LJZ,IS4-like element IS50R family transposase,3,0.0,0.0
regression,LK,23S rRNA (uracil(747)-C(5))-methyltransferase RlmC,3,0.0,0.0
regression,LKA,IS4-like element IS5377 family transposase,3,0.0,0.0
regression,LKB,IS4-like element IS943 family transposase,3,0.0,0.0
regression,LKC,IS4-like element ISAba1 family transposase,3,0.0,0.0
regression,LKD,IS4-like element ISAba33 family transposase,3,0.0,0.0
regression,LKE,IS4-like element ISAbe18 family transposase,3,0.0,0.0
regression,LKF,IS4-like element ISAcma16 family transposase,3,0.0,0.0
regression,LKG,IS4-like element ISAcma44 family transposase,3,0.0,0.0
regression,LKH,IS4-like element ISAcma47 family transposase,3,0.0,0.0
regression,LKI,IS4-like element ISAcma48 family transposase,3,0.0,0.0
regression,LKJ,IS4-like element ISAeme15 family transposase,3,0.0,0.0
regression,LKK,IS4-like element ISAeme22 family transposase,3,0.0,0.0
regression,LKL,IS4-like element ISAeme3 family transposase,3,0.0,0.0
regression,LKM,IS4-like element ISAeme4 family transposase,3,0.0,0.0
regression,LKN,IS4-like element ISApu1 family transposase,3,0.0,0.0
regression,LKO,IS4-like element ISApu2 family transposase,3,0.0,0.0
regression,LKP,IS4-like element ISAs18 family transposase,3,0.0,0.0
regression,LKQ,IS4-like element ISAsp3 family transposase,3,0.0,0.0
regression,LKR,IS4-like element ISBce10 family transposase,3,0.0,0.0
regression,LKS,IS4-like element ISBce2 family transposase,3,0.0,0.0
regression,LKT,IS4-like element ISBce4 family transposase,3,0.0,0.0
regression,LKU,IS4-like element ISBce5 family transposase,3,0.0,0.0
regression,LKV,IS4-like element ISBce9 family transposase,3,0.0,0.0
regression,LKW,IS4-like element ISBf13 family transposase,3,0.0,0.0
regression,LKX,IS4-like element ISBth4 family transposase,3,0.0,0.0
regression,LKY,IS4-like element ISBth5 family transposase,3,0.0,0.0
regression,LKZ,IS4-like element ISBvi1 family transposase,3,0.0,0.0
regression,LLA,IS4-like element ISCef4 family transposase,3,0.0,0.0
regression,LLB,IS4-like element ISDds3 family transposase,3,0.0,0.0
regression,LLC,IS4-like element ISDge11 family transposase,3,0.0,0.0
regression,LLD,IS4-like element ISDge9 family transposase,3,0.0,0.0
regression,LLE,IS4-like element ISDra1 family transposase,3,0.0,0.0
regression,LLF,IS4-like element ISDra7 family transposase,3,0.0,0.0
regression,LLG,IS4-like element ISEc13 family transposase,3,0.0,0.0
regression,LLH,IS4-like element ISEc29 family transposase,3,0.0,0.0
regression,LLI,IS4-like element ISEc60 family transposase,3,0.0,0.0
regression,LLJ,IS4-like element ISGme2 family transposase,3,0.0,0.0
regression,LLK,IS4-like element ISH30 family transposase,3,0.0,0.0
regression,LLL,IS4-like element ISH32 family transposase,3,0.0,0.0
regression,LLM,IS4-like element ISH5 family transposase,3,0.0,0.0
regression,LLN,IS4-like element ISH8 family transposase,3,0.0,0.0
regression,LLO,IS4-like element ISH8A family transposase,3,0.0,0.0
regression,LLP,IS4-like element ISH8B family transposase,3,0.0,0.0
regression,LLQ,IS4-like element ISH8C family transposase,3,0.0,0.0
regression,LLR,IS4-like element ISH8E family transposase,3,0.0,0.0
regression,LLS,IS4-like element ISHma1 family transposase,3,0.0,0.0
regression,LLT,IS4-like element ISHme2 family transposase,3,0.0,0.0
regression,LLU,IS4-like element ISHth3 family transposase,3,0.0,0.0
regression,LLV,IS4-like element ISHti13 family transposase,3,0.0,0.0
regression,LLW,IS4-like element ISHvo11 family transposase,3,0.0,0.0
regression,LLX,IS4-like element ISHvo12 family transposase,3,0.0,0.0
regression,LLY,IS4-like element ISHvo13 family transposase,3,0.0,0.0
regression,LLZ,IS4-like element ISPa12 family transposase,3,0.0,0.0
regression,LM,23S rRNA (uridine(2552)-2'-O)-methyltransferase,3,0.0,0.0
regression,LMA,IS4-like element ISPa13 family transposase,3,0.0,0.0
regression,LMB,IS4-like element ISPa1635 family transposase,3,0.0,0.0
regression,LMC,IS4-like element ISPosp4 family transposase,3,0.0,0.0
regression,LMD,IS4-like element ISPrst1 family transposase,3,0.0,0.0
regression,LME,IS4-like element ISRel1 family transposase,3,0.0,0.0
regression,LMF,IS4-like element ISRm16 family transposase,3,0.0,0.0
regression,LMG,IS4-like element ISRso13 family transposase,3,0.0,0.0
regression,LMH,IS4-like element ISSba6 family transposase,3,0.0,0.0
regression,LMI,IS4-like element ISSfl1 family transposase,3,0.0,0.0
regression,LMJ,IS4-like element ISSod3 family transposase,3,0.0,0.0
regression,LMK,IS4-like element ISSysp2 family transposase,3,0.0,0.0
regression,LML,IS4-like element ISSysp3 family transposase,3,0.0,0.0
regression,LMM,IS4-like element ISTeha5 family transposase,3,0.0,0.0
regression,LMN,IS4-like element ISTth2 family transposase,3,0.0,0.0
regression,LMO,IS4-like element ISVa14 family transposase,3,0.0,0.0
regression,LMP,IS4-like element ISVa18 family transposase,3,0.0,0.0
regression,LMQ,IS4-like element ISVsa5 family transposase,3,0.0,0.0
regression,LMR,IS4-like element ISVvu2 family transposase,3,0.0,0.0
regression,LMS,IS4-like element ISXac1 family transposase,3,0.0,0.0
regression,LMT,IS4/IS5 family transposase,3,0.0,0.0
regression,LMU,IS4/Tn5 family transposase DNA-binding protein,3,0.0,0.0
regression,LMV,IS481 family integrase,3,0.0,0.0
regression,LMX,IS481-like element IS1121 family transposase,3,0.0,0.0
