task,run,K,Category,fraction_pct
regression,3,500,Transcription machinery,0.05591588643392464
regression,3,500,Transfer RNA biogenesis,0.16990153788459125
regression,3,500,Translation factors,3.405212633826754
regression,3,500,Transporters,1.2384799532510862
regression,3,500,Unknown,0.01040208104685797
regression,3,500,Viral proteins,0.04145726559131715
regression,3,500,nan,9.466891756390636
regression,3,1000,Amino acid related enzymes,0.032589518652364376
regression,3,1000,Antimicrobial resistance genes,0.02327688500000282
regression,3,1000,Bacterial motility proteins,0.11123391415925284
regression,3,1000,Bacterial toxins,0.04510964335789485
regression,3,1000,CD molecules,0.5918783612827725
regression,3,1000,Chaperones and folding catalysts,1.8099222930121353
regression,3,1000,Chromosome and associated proteins,0.28981780893981324
regression,3,1000,Cilium and associated proteins,0.01376729118887203
regression,3,1000,Cytochrome,0.08174313978281811
regression,3,1000,Cytoskeleton proteins,0.05310132361636083
regression,3,1000,DNA repair and recombination proteins,14.686958105486625
regression,3,1000,DNA replication proteins,0.9727898792946773
regression,3,1000,Enzymes,21.63164315852451
regression,3,1000,Exosome,3.021273427809959
regression,3,1000,G protein-coupled receptors,0.0006224033717807394
regression,3,1000,Glycosylphosphatidylinositol (GPI)-anchored proteins,0.03133992223495677
regression,3,1000,Glycosyltransferases,0.020642647108204158
regression,3,1000,IS elements/Transposase,0.5305352138972631
regression,3,1000,Lipid biosynthesis proteins,0.015623320575555728
regression,3,1000,Lipopolysaccharide biosynthesis proteins,0.008681813542840849
regression,3,1000,Membrane trafficking,6.667995909111723
regression,3,1000,Messenger RNA biogenesis,0.16106511915448984
regression,3,1000,Metal Tolerance,0.0014369044067644215
regression,3,1000,Mitochondrial biogenesis,2.6633343746264715
regression,3,1000,Non-coding RNAs,3.535117992960017
regression,3,1000,Others,7.96474445210501
regression,3,1000,Peptidases and inhibitors,1.263672667978572
regression,3,1000,Peptidoglycan biosynthesis and degradation proteins,0.09694567505906354
regression,3,1000,Photosynthesis proteins,0.1860898234090346
regression,3,1000,Polyketide biosynthesis proteins,2.2013242241713624
regression,3,1000,Prokaryotic defense system,0.09820088044773682
regression,3,1000,Protein kinases,0.4569096405620734
regression,3,1000,Protein of unknown functions,0.08460126899081902
regression,3,1000,Protein phosphatases and associated proteins,0.08537289007472994
regression,3,1000,Ribosome,11.383458076177062
regression,3,1000,Ribosome biogenesis,0.410636242687007
regression,3,1000,Secretion system,2.7907684667832013
regression,3,1000,Spliceosome,0.019962905619418554
regression,3,1000,Transcription factors,1.450961790561514
regression,3,1000,Transcription machinery,0.05571066654310787
regression,3,1000,Transfer RNA biogenesis,0.17150592083185595
regression,3,1000,Translation factors,3.3414046637232313
regression,3,1000,Transporters,1.325227060696504
regression,3,1000,Two-component system,0.0016053781007810295
regression,3,1000,Ubiquitin system,0.0013861828872427705
regression,3,1000,Unknown,0.014941321519580048
regression,3,1000,Viral proteins,0.05344457070052333
regression,3,1000,nan,9.539624859272436
