COG_category,Code,Product_from_GBFF_major,assignment_status,n_CDS_instances,COG_coverage,dominant_COG_fraction
L,NZJ,MerR family transcriptional regulator,high_confidence,1186.0,0.806070826306914,0.9738493723849372
K,NZZ,MinD/ParA family ATP-binding protein,high_confidence,52.0,0.9807692307692308,0.6862745098039216
L,NZZ,MinD/ParA family ATP-binding protein,high_confidence,52.0,0.9807692307692308,0.6862745098039216
J,OAB,Mini-ribonuclease 3,high_confidence,19.0,1.0,1.0
K,OAO,MltR family transcriptional regulator,high_confidence,8.0,0.75,1.0
K,OAR,MmcQ/YjbR family DNA-binding protein,high_confidence,71.0,1.0,0.8450704225352113
J,OBB,MnmC family methyltransferase,low_count,3.0,0.6666666666666666,0.5
L,OBL,MobA/MobL family protein,high_confidence,33.0,0.8484848484848485,0.6428571428571429
K,OBS,MobC family replication-relaxation protein,high_confidence,5.0,1.0,1.0
L,OBX,MobF family relaxase,high_confidence,200.0,0.995,1.0
K,OBY,MobH family relaxase,high_confidence,62.0,1.0,0.967741935483871
L,OCB,MobP2 family relaxase,high_confidence,61.0,0.9836065573770492,0.8333333333333334
L,OCD,MobQ family relaxase,high_confidence,37.0,1.0,0.945945945945946
J,OCE,MobT family relaxase,low_count,2.0,1.0,0.5
K,OCE,MobT family relaxase,low_count,2.0,1.0,0.5
L,OCF,MobV family relaxase,high_confidence,16.0,1.0,0.9375
L,OCG,Mobile element protein,low_count,3.0,1.0,0.6666666666666666
K,OCP,Mor transcription activator family protein,high_confidence,26.0,0.6538461538461539,0.8823529411764706
L,OCU,MoxR family ATPase,high_confidence,191.0,1.0,0.9581151832460733
L,ODN,Mrr restriction system protein,low_count,1.0,1.0,1.0
L,OEC,Mu transposase C-terminal domain-containing protein,high_confidence,221.0,0.986425339366516,1.0
L,OED,Mu transposase domain-containing protein,high_confidence,22.0,0.9545454545454546,1.0
K,OEH,MucR family transcriptional regulator,high_confidence,220.0,0.9590909090909092,0.995260663507109
J,OEJ,mucin-2,ambiguous,11.0,1.0,0.4545454545454545
J,OEK,MupA/Atu3671 family FMN-dependent luciferase-like monooxygenase,high_confidence,23.0,1.0,0.5652173913043478
J,OEO,Mur ligase family protein,high_confidence,19.0,1.0,0.8421052631578947
K,OEP,MurR/RpiR family transcriptional regulator,high_confidence,1006.0,0.9870775347912524,0.998992950654582
K,OER,MurR/RpiR family transcriptional regulator HpxU,low_count,3.0,1.0,1.0
L,OEV,MutH/Sau3AI family endonuclease,high_confidence,5.0,1.0,1.0
L,OEY,MutS family DNA mismatch repair protein,low_count,1.0,1.0,1.0
L,OEZ,MutS-related protein,high_confidence,18.0,1.0,1.0
J,OFC,MvdC/MvdD family ATP grasp protein,high_confidence,5.0,1.0,1.0
J,OGJ,N(6)-hydroxylysine O-acetyltransferase,low_count,4.0,1.0,1.0
J,OGK,N(6)-hydroxylysine O-acetyltransferase IucB,high_confidence,25.0,1.0,1.0
J,OGR,N-6 DNA methylase,high_confidence,501.0,0.9680638722554892,0.622680412371134
K,OGR,N-6 DNA methylase,high_confidence,501.0,0.9680638722554892,0.622680412371134
L,OGR,N-6 DNA methylase,high_confidence,501.0,0.9680638722554892,0.622680412371134
K,OHE,N-acetylglucosamine kinase,high_confidence,60.0,1.0,0.7833333333333333
J,OHS,N-acetylglutaminylglutamine synthetase,high_confidence,66.0,1.0,1.0
K,OHS,N-acetylglutaminylglutamine synthetase,high_confidence,66.0,1.0,1.0
K,OHU,N-acetylmannosamine kinase,high_confidence,10.0,1.0,0.8
J,OHX,N-acetylmuramate alpha-1-phosphate uridylyltransferase MurU,high_confidence,9.0,1.0,1.0
J,OJB,N-acetyltransferase,high_confidence,184.0,0.8695652173913043,0.65625
K,OJB,N-acetyltransferase,high_confidence,184.0,0.8695652173913043,0.65625
J,OJF,N-acetyltransferase family protein,high_confidence,48.0,0.9791666666666666,0.574468085106383
K,OJF,N-acetyltransferase family protein,high_confidence,48.0,0.9791666666666666,0.574468085106383
L,OKG,N-glycosylase/DNA lyase,low_count,1.0,1.0,1.0
L,OKO,N-terminal phage integrase SAM-like domain-containing protein,low_count,1.0,1.0,1.0
J,OKR,N5-glutamine methyltransferase family protein,high_confidence,53.0,1.0,1.0
K,OKZ,NACHT domain-containing NTPase,high_confidence,22.0,0.8181818181818182,0.7777777777777778
K,OLA,NACHT domain-containing protein,high_confidence,63.0,0.9206349206349206,0.896551724137931
L,OLA,NACHT domain-containing protein,high_confidence,63.0,0.9206349206349206,0.896551724137931
L,OLE,NAD(+) diphosphatase,high_confidence,33.0,1.0,1.0
K,OMB,NAD(P)-dependent oxidoreductase,ambiguous,1230.0,0.9943089430894309,0.4202780049059689
K,OML,NAD(P)H-dependent oxidoreductase,high_confidence,432.0,0.9907407407407408,0.647196261682243
L,ONB,NAD-dependent DNA ligase,low_count,1.0,1.0,1.0
L,ONC,NAD-dependent DNA ligase LigA,high_confidence,140.0,1.0,0.9857142857142858
L,OND,NAD-dependent DNA ligase LigB,high_confidence,6.0,1.0,0.6666666666666666
K,ONE,NAD-dependent deacetylase,low_count,3.0,1.0,1.0
K,ONF,NAD-dependent deacylase,high_confidence,14.0,1.0,1.0
K,ONR,NAD-dependent protein deacetylase,high_confidence,18.0,1.0,1.0
K,ONS,NAD-dependent protein deacetylase of SIR2 family,low_count,1.0,1.0,1.0
K,ONT,NAD-dependent protein deacylase,high_confidence,15.0,1.0,1.0
L,ORD,NADP-dependent oxidoreductase,high_confidence,417.0,1.0,0.645083932853717
K,ORM,NADPH-dependent 7-cyano-7-deazaguanine reductase QueF,high_confidence,24.0,1.0,0.5416666666666666
K,ORO,NADPH-dependent FMN reductase,high_confidence,324.0,1.0,0.9537037037037036
K,OSI,NB-ARC domain-containing protein,high_confidence,36.0,0.9444444444444444,0.7058823529411765
J,OSU,NDP-sugar synthase,high_confidence,7.0,0.8571428571428571,0.5
K,OTB,NERD domain-containing protein,ambiguous,18.0,0.5,0.4444444444444444
L,OTB,NERD domain-containing protein,ambiguous,18.0,0.5,0.4444444444444444
K,OTC,NERD domain-containing protein kinase family protein,low_count,2.0,1.0,0.5
L,OTC,NERD domain-containing protein kinase family protein,low_count,2.0,1.0,0.5
L,OTN,NF041680 family putative transposase,high_confidence,59.0,1.0,1.0
K,OTP,NFACT RNA binding domain-containing protein,low_count,3.0,1.0,1.0
K,OTQ,NFACT family protein,low_count,1.0,1.0,1.0
J,OUT,NOP5/NOP56 family protein,low_count,1.0,1.0,1.0
J,OVD,NTP transferase domain-containing protein,high_confidence,107.0,0.97196261682243,0.5673076923076923
J,OVM,NUDIX domain-containing protein,high_confidence,516.0,0.9554263565891472,0.5172413793103449
K,OVM,NUDIX domain-containing protein,high_confidence,516.0,0.9554263565891472,0.5172413793103449
L,OVM,NUDIX domain-containing protein,high_confidence,516.0,0.9554263565891472,0.5172413793103449
K,OVN,NUDIX hydrolase,high_confidence,698.0,0.9656160458452722,0.5
L,OVN,NUDIX hydrolase,high_confidence,698.0,0.9656160458452722,0.5
L,OVO,NUDIX hydrolase N-terminal domain-containing protein,high_confidence,8.0,1.0,0.75
L,OVQ,NUDIX hydrolase family protein,high_confidence,5.0,1.0,0.6
L,OVR,NUDIX pyrophosphatase,low_count,2.0,1.0,1.0
L,OVT,NUMOD1 domain-containing DNA-binding protein,low_count,2.0,0.5,1.0
L,OVV,NUMOD4 domain-containing protein,high_confidence,130.0,0.8615384615384616,0.9017857142857144
L,OVW,NUMOD4 motif-containing HNH endonuclease,high_confidence,212.0,1.0,0.8301886792452831
J,OVY,NYN domain-containing protein,high_confidence,218.0,0.9678899082568808,0.7203791469194313
L,OVY,NYN domain-containing protein,high_confidence,218.0,0.9678899082568808,0.7203791469194313
K,OXO,Na/Pi cotransporter family protein,high_confidence,196.0,1.0,0.9948979591836736
K,OXQ,NadS family protein,high_confidence,8.0,1.0,1.0
L,OXR,NaeI family type II restriction endonuclease,low_count,1.0,1.0,1.0
K,OXY,NepR family anti-sigma factor,low_count,28.0,0.0714285714285714,1.0
L,OYE,NgoBV family restriction endonuclease,low_count,2.0,1.0,1.0
L,OYG,NgoMIV family type II restriction endonuclease,low_count,2.0,1.0,1.0
L,OYH,NgoPII family restriction endonuclease,low_count,2.0,1.0,1.0
K,OYN,Ni(II)/Co(II)-binding transcriptional repressor RcnR,high_confidence,11.0,1.0,0.8181818181818182
K,PAR,NosR/NirI family protein,high_confidence,42.0,1.0,1.0
K,PBA,NrpR regulatory domain-containing protein,low_count,2.0,1.0,1.0
K,PBG,NUDIX hydrolase,high_confidence,698.0,0.9656160458452722,0.5
L,PBG,NUDIX hydrolase,high_confidence,698.0,0.9656160458452722,0.5
K,PBN,NusA-like transcription termination signal-binding factor,low_count,1.0,1.0,1.0
J,PCN,O-methyltransferase,high_confidence,74.0,0.9864864864864864,0.8356164383561644
L,PCN,O-methyltransferase,high_confidence,74.0,0.9864864864864864,0.8356164383561644
K,PDM,OB-fold nucleic acid binding domain-containing protein,high_confidence,14.0,0.7142857142857143,0.8
L,PDM,OB-fold nucleic acid binding domain-containing protein,high_confidence,14.0,0.7142857142857143,0.8
L,PDX,ORC1-type DNA replication protein,low_count,1.0,1.0,1.0
K,PDY,ORF6C domain-containing protein,high_confidence,7.0,0.7142857142857143,0.8
K,PDZ,ORF6N domain-containing protein,high_confidence,55.0,0.9818181818181818,0.5
J,PGJ,OmpA family protein,high_confidence,602.0,0.9750830564784052,0.7120954003407155
L,PGJ,OmpA family protein,high_confidence,602.0,0.9750830564784052,0.7120954003407155
K,PGQ,OmpR family response regulator RctC,high_confidence,5.0,1.0,1.0
K,PHU,P-II family nitrogen regulator,high_confidence,170.0,0.9823529411764704,0.9760479041916168
K,PHX,"P-loop ATPase, Sll1717 family",high_confidence,55.0,0.7636363636363637,0.8571428571428571
L,PHX,"P-loop ATPase, Sll1717 family",high_confidence,55.0,0.7636363636363637,0.8571428571428571
L,PHY,P-loop NTPase,high_confidence,23.0,1.0,0.9130434782608696
J,PHZ,P-loop NTPase fold protein,high_confidence,175.0,0.8914285714285715,0.9551282051282052
L,PHZ,P-loop NTPase fold protein,high_confidence,175.0,0.8914285714285715,0.9551282051282052
K,PIQ,P22AR C-terminal domain-containing protein,high_confidence,5.0,1.0,1.0
L,PIR,P27 family phage terminase small subunit,high_confidence,26.0,0.5384615384615384,0.5
L,PJC,PA0069 family radical SAM protein,high_confidence,29.0,1.0,1.0
K,PJD,PA1136 family autoinducer-binding transcriptional regulator,low_count,1.0,1.0,1.0
K,PJQ,PAAR-like domain-containing protein,high_confidence,27.0,1.0,0.6666666666666666
K,PKA,PAS and helix-turn-helix domain-containing protein,high_confidence,9.0,1.0,1.0
K,PKB,PAS domain S-box protein,high_confidence,583.0,0.9965694682675816,0.9380378657487092
L,PKB,PAS domain S-box protein,high_confidence,583.0,0.9965694682675816,0.9380378657487092
K,PKE,PAS domain-containing protein,high_confidence,717.0,0.9358437935843794,0.8807749627421758
K,PKG,PAS domain-containing sensor histidine kinase,high_confidence,288.0,1.0,0.9930555555555556
L,PKG,PAS domain-containing sensor histidine kinase,high_confidence,288.0,1.0,0.9930555555555556
K,PKJ,PAS sensor domain-containing protein,low_count,1.0,1.0,1.0
L,PKM,PBECR2 nuclease fold domain-containing protein,low_count,5.0,0.6,0.6666666666666666
L,PKS,PBSX family phage terminase large subunit,high_confidence,51.0,1.0,0.9803921568627452
J,PKU,PCC domain-containing protein,high_confidence,10.0,1.0,0.8
J,PKX,PCRF domain-containing protein,low_count,1.0,1.0,1.0
L,PLC,PD-(D/E)XK nuclease family protein,high_confidence,161.0,0.8509316770186336,0.7153284671532847
L,PLF,PD-(D/E)XK nuclease-like domain-containing protein,high_confidence,43.0,0.813953488372093,0.6857142857142857
K,PME,PEP/pyruvate-binding domain-containing protein,high_confidence,95.0,1.0,0.9473684210526316
K,PMK,PFL_4669 family integrating conjugative element protein,high_confidence,14.0,1.0,0.9285714285714286
K,PML,PFL_4695 family integrating conjugative element protein,low_count,3.0,1.0,1.0
L,PMS,PGF-pre-PGF domain-containing protein,low_count,4.0,0.75,0.3333333333333333
L,PMW,PH domain-containing protein,high_confidence,243.0,0.5925925925925926,0.9861111111111112
J,PNC,PHP domain-containing protein,ambiguous,177.0,0.9943502824858758,0.4090909090909091
L,PNC,PHP domain-containing protein,ambiguous,177.0,0.9943502824858758,0.4090909090909091
L,PNL,PIN domain nuclease,high_confidence,8.0,0.875,0.8571428571428571
K,PNN,PIN domain-containing protein,high_confidence,365.0,0.7890410958904109,0.8298611111111112
K,POA,PLP-dependent aminotransferase family protein,high_confidence,1304.0,1.0,0.8888036809815951
K,POC,PLP-dependent cysteine synthase family protein,high_confidence,95.0,1.0,1.0
K,POG,PLxRFG domain-containing protein,high_confidence,8.0,1.0,0.625
L,POG,PLxRFG domain-containing protein,high_confidence,8.0,1.0,0.625
K,POL,PP2C family protein-serine/threonine phosphatase,high_confidence,181.0,0.994475138121547,0.6444444444444445
J,POM,PP2C family serine/threonine-protein phosphatase,high_confidence,90.0,1.0,0.9666666666666668
K,POM,PP2C family serine/threonine-protein phosphatase,high_confidence,90.0,1.0,0.9666666666666668
J,POO,PPC domain-containing DNA-binding protein,high_confidence,111.0,1.0,0.8918918918918919
J,POY,PQQ-binding-like beta-propeller repeat protein,ambiguous,207.0,0.821256038647343,0.4823529411764706
K,POY,PQQ-binding-like beta-propeller repeat protein,ambiguous,207.0,0.821256038647343,0.4823529411764706
L,POY,PQQ-binding-like beta-propeller repeat protein,ambiguous,207.0,0.821256038647343,0.4823529411764706
K,PPJ,PRD domain-containing protein,high_confidence,54.0,0.9629629629629628,0.8846153846153846
K,PPM,PRTRC system ParB family protein,high_confidence,45.0,1.0,1.0
K,PQA,PSM export ABC transporter transcriptional regulator PmtR,low_count,2.0,1.0,1.0
K,PSZ,PTS sugar transporter subunit IIA,high_confidence,293.0,1.0,0.9965870307167236
K,PUB,PaaX family transcriptional regulator,low_count,2.0,1.0,1.0
K,PUC,PaaX family transcriptional regulator C-terminal domain-containing protein,high_confidence,40.0,1.0,1.0
K,PUE,PadR family transcriptional regulator,high_confidence,652.0,0.9831288343558282,0.9953198127925116
L,PUF,PaeR7I family type II restriction endonuclease,low_count,2.0,1.0,1.0
K,PUH,Panacea domain-containing protein,high_confidence,52.0,0.75,0.7948717948717948
K,PUU,ParB N-terminal domain-containing protein,high_confidence,736.0,0.8831521739130435,0.9
L,PUU,ParB N-terminal domain-containing protein,high_confidence,736.0,0.8831521739130435,0.9
K,PUW,ParB family protein,high_confidence,461.0,0.9956616052060736,1.0
K,PUY,ParB/RepB/Spo0J family partition protein,high_confidence,1676.0,0.960620525059666,0.9900621118012424
K,PUZ,ParB/RepB/Spo0J family plasmid partition protein,high_confidence,85.0,1.0,0.9882352941176472
K,PVA,ParB/Srx family N-terminal domain-containing protein,high_confidence,905.0,0.9911602209944752,0.9821627647714604
L,PVA,ParB/Srx family N-terminal domain-containing protein,high_confidence,905.0,0.9911602209944752,0.9821627647714604
K,PWS,PfkB family carbohydrate kinase,high_confidence,241.0,0.9875518672199172,0.865546218487395
K,PXP,PhoP regulatory network protein YrbL,high_confidence,5.0,1.0,1.0
L,PXP,PhoP regulatory network protein YrbL,high_confidence,5.0,1.0,1.0
K,PXU,PhoU domain-containing protein,high_confidence,6.0,1.0,0.5
J,PYH,PhzF family phenazine biosynthesis isomerase,high_confidence,9.0,1.0,0.5555555555555556
J,PYI,PhzF family phenazine biosynthesis protein,high_confidence,164.0,1.0,0.945121951219512
L,PYI,PhzF family phenazine biosynthesis protein,high_confidence,164.0,1.0,0.945121951219512
K,PZA,PilZ domain-containing protein,high_confidence,142.0,0.6197183098591549,0.6704545454545454
J,PZD,Piwi domain-containing protein,low_count,2.0,1.0,1.0
K,PZH,PleD family two-component system response regulator,high_confidence,48.0,1.0,0.6666666666666666
L,PZQ,PmrA,low_count,1.0,1.0,1.0
K,PZU,PocR ligand-binding domain-containing protein,high_confidence,12.0,1.0,0.9166666666666666
L,PZV,PolC-type DNA polymerase III,high_confidence,41.0,1.0,1.0
L,QAX,PriCT-2 domain-containing protein,low_count,4.0,1.0,0.5
K,QBI,PrpR N-terminal domain-containing protein,low_count,2.0,1.0,0.5
K,QBR,PspA/IM30 family protein,high_confidence,67.0,0.9850746268656716,0.9848484848484848
K,QBS,PspC domain-containing protein,high_confidence,42.0,1.0,0.9761904761904762
K,QBZ,PucR family transcriptional regulator,high_confidence,98.0,0.9897959183673468,0.7422680412371134
K,QCA,PucR family transcriptional regulator ligand-binding domain-containing protein,high_confidence,14.0,1.0,0.9285714285714286
K,QCH,Pycsar phage resistance system effector protein PycTIR,low_count,1.0,1.0,1.0
L,QCS,Qat anti-phage system TatD family nuclease QatD,high_confidence,9.0,1.0,1.0
K,QCY,QseB-like response regulator transcription factor,low_count,4.0,1.0,1.0
L,QDI,RAMP superfamily CRISPR-associated protein,high_confidence,24.0,0.75,1.0
L,QDS,REP-associated tyrosine transposase,low_count,4.0,1.0,1.0
L,QDT,REP-associated tyrosine transposase RayT,high_confidence,9.0,1.0,1.0
J,QEP,"RNA 2',3'-cyclic phosphodiesterase",high_confidence,45.0,1.0,0.9777777777777776
J,QEQ,RNA 2'-phosphotransferase,high_confidence,39.0,1.0,0.5897435897435898
J,QES,RNA chaperone Hfq,high_confidence,165.0,0.9030303030303032,0.5906040268456376
J,QET,RNA chaperone ProQ,high_confidence,12.0,1.0,0.5833333333333334
K,QEU,RNA chaperone/antiterminator CspA,high_confidence,7.0,1.0,1.0
L,QEX,RNA deprotection pyrophosphohydrolase,low_count,1.0,1.0,1.0
L,QEY,RNA helicase,low_count,3.0,0.3333333333333333,1.0
L,QEZ,RNA helicase domain-containing protein,low_count,1.0,1.0,1.0
J,QFB,RNA ligase (ATP),high_confidence,7.0,1.0,0.7142857142857143
J,QFD,RNA ligase family protein,high_confidence,119.0,0.8907563025210085,0.5849056603773585
L,QFD,RNA ligase family protein,high_confidence,119.0,0.8907563025210085,0.5849056603773585
J,QFG,RNA methyltransferase,high_confidence,67.0,0.9850746268656716,0.8636363636363636
K,QFJ,RNA polymerase Rpb4 family protein,low_count,2.0,1.0,1.0
K,QFK,RNA polymerase alpha subunit C-terminal domain-containing protein,low_count,2.0,1.0,1.0
K,QFL,RNA polymerase factor sigma-32,high_confidence,10.0,1.0,1.0
K,QFM,RNA polymerase factor sigma-54,high_confidence,148.0,1.0,1.0
K,QFN,RNA polymerase factor sigma-70,high_confidence,7.0,1.0,1.0
L,QFO,RNA polymerase recycling motor ATPase HelR,high_confidence,7.0,1.0,1.0
L,QFP,RNA polymerase recycling motor HelD,high_confidence,12.0,1.0,1.0
K,QFS,RNA polymerase sigma factor,high_confidence,991.0,0.9667003027245208,0.9947807933194156
K,QFT,RNA polymerase sigma factor FecI,high_confidence,17.0,1.0,1.0
K,QFU,RNA polymerase sigma factor FliA,high_confidence,105.0,1.0,1.0
K,QFV,RNA polymerase sigma factor RpoD,high_confidence,85.0,1.0,1.0
K,QFW,RNA polymerase sigma factor RpoD/SigA,high_confidence,11.0,1.0,1.0
K,QFX,RNA polymerase sigma factor RpoE,high_confidence,13.0,1.0,0.9230769230769232
K,QFY,RNA polymerase sigma factor RpoH,high_confidence,72.0,1.0,1.0
K,QFZ,RNA polymerase sigma factor RpoS,high_confidence,13.0,1.0,1.0
K,QGB,RNA polymerase sigma factor SigB,low_count,3.0,1.0,1.0
K,QGD,RNA polymerase sigma factor SigE,low_count,3.0,1.0,1.0
K,QGE,RNA polymerase sigma factor SigF,high_confidence,16.0,1.0,1.0
K,QGG,RNA polymerase sigma factor SigJ,high_confidence,18.0,1.0,1.0
K,QGH,RNA polymerase sigma factor SigM,low_count,3.0,1.0,1.0
K,QGL,RNA polymerase sigma factor SigW,low_count,4.0,1.0,1.0
K,QGM,RNA polymerase sigma factor SigX,high_confidence,5.0,1.0,1.0
K,QGO,RNA polymerase sigma factor SigZ,high_confidence,5.0,1.0,1.0
K,QGP,RNA polymerase sigma factor WhiG,low_count,1.0,1.0,1.0
K,QGR,RNA polymerase sigma factor region1.1 domain-containing protein,low_count,4.0,0.5,0.5
K,QGV,RNA polymerase sigma-70 factor,high_confidence,71.0,1.0,1.0
K,QGW,RNA polymerase sigma-I factor,low_count,1.0,1.0,1.0
K,QGX,RNA polymerase sporulation sigma factor SigE,low_count,3.0,1.0,1.0
K,QGY,RNA polymerase sporulation sigma factor SigF,low_count,1.0,1.0,1.0
K,QGZ,RNA polymerase sporulation sigma factor SigG,low_count,3.0,1.0,1.0
K,QHA,RNA polymerase sporulation sigma factor SigH,high_confidence,20.0,1.0,1.0
K,QHD,RNA polymerase subunit sigma,low_count,1.0,1.0,1.0
K,QHE,RNA polymerase subunit sigma-24,low_count,4.0,0.75,1.0
K,QHF,RNA polymerase subunit sigma-28,low_count,1.0,1.0,1.0
K,QHG,RNA polymerase subunit sigma-54,low_count,2.0,1.0,1.0
K,QHH,RNA polymerase subunit sigma-70,high_confidence,16.0,0.75,1.0
K,QHI,RNA polymerase-associated protein RapA,high_confidence,13.0,1.0,1.0
K,QHJ,RNA polymerase-binding protein DksA,high_confidence,37.0,1.0,0.7567567567567568
K,QHK,RNA polymerase-binding protein RbpA,low_count,4.0,1.0,1.0
K,QHL,RNA polymerase-binding transcription factor CarD,low_count,1.0,1.0,1.0
J,QHM,RNA pseudouridine synthase,low_count,3.0,1.0,1.0
L,QHN,RNA pyrophosphohydrolase,high_confidence,24.0,1.0,0.9166666666666666
K,QHQ,RNA repair transcriptional activator RtcR,high_confidence,24.0,1.0,1.0
K,QHR,RNA repair transcriptional activator RtcR family protein,high_confidence,6.0,1.0,1.0
J,QHT,RNA-binding S4 domain-containing protein,high_confidence,56.0,0.9642857142857144,0.6666666666666666
K,QHV,RNA-binding domain-containing protein,high_confidence,22.0,0.5,0.8181818181818182
L,QHV,RNA-binding domain-containing protein,high_confidence,22.0,0.5,0.8181818181818182
J,QHW,RNA-binding protein,high_confidence,79.0,0.7088607594936709,0.5
K,QHW,RNA-binding protein,high_confidence,79.0,0.7088607594936709,0.5
L,QHZ,RNA-directed DNA polymerase,high_confidence,17.0,0.8823529411764706,0.9333333333333332
L,QIB,RNA-guided endonuclease InsQ/TnpB family protein,high_confidence,360.0,1.0,0.9861111111111112
L,QIC,RNA-guided endonuclease IscB,high_confidence,26.0,1.0,0.5384615384615384
L,QID,RNA-guided endonuclease TnpB family protein,high_confidence,415.0,0.983132530120482,0.9901960784313726
J,QIE,RNA-guided pseudouridylation complex pseudouridine synthase subunit Cbf5,low_count,2.0,1.0,1.0
J,QIF,RNA-protein complex protein Nop10,low_count,1.0,1.0,1.0
J,QII,RNB domain-containing ribonuclease,high_confidence,46.0,1.0,0.8695652173913043
K,QII,RNB domain-containing ribonuclease,high_confidence,46.0,1.0,0.8695652173913043
L,QIJ,RND family transporter,high_confidence,21.0,1.0,0.9047619047619048
L,QIQ,RNase H family protein,high_confidence,48.0,0.7083333333333334,0.9411764705882352
L,QIS,RNase H1/viroplasmin domain-containing protein,low_count,5.0,0.2,1.0
J,QIT,RNase J family beta-CASP ribonuclease,high_confidence,6.0,1.0,1.0
K,QIV,RNase P modulator RnpM,low_count,2.0,1.0,1.0
J,QIW,RNase P subunit p30 family protein,low_count,1.0,1.0,1.0
K,QJA,ROK family glucokinase,high_confidence,7.0,1.0,1.0
K,QJB,ROK family protein,high_confidence,449.0,0.9933184855233852,0.9663677130044844
K,QJC,ROK family transcriptional regulator,high_confidence,474.0,1.0,0.9430379746835444
K,QJF,RPA12/RPB9/RPC11 RNA polymerase family protein,high_confidence,10.0,1.0,1.0
L,QJG,RQC domain-containing protein,low_count,1.0,1.0,1.0
J,QJJ,RSP_2647 family RNA methyltransferase,low_count,1.0,1.0,1.0
K,QKB,Rad3-related DNA helicase-like protein,low_count,1.0,1.0,1.0
L,QKB,Rad3-related DNA helicase-like protein,low_count,1.0,1.0,1.0
L,QKE,RadC family protein,high_confidence,41.0,1.0,0.6829268292682927
J,QKG,RagB/SusD family nutrient uptake outer membrane protein,ambiguous,52.0,1.0,0.3846153846153846
K,QKG,RagB/SusD family nutrient uptake outer membrane protein,ambiguous,52.0,1.0,0.3846153846153846
K,QKH,RamA family antibiotic efflux transcriptional regulator,high_confidence,6.0,1.0,1.0
K,QKJ,Rap family tetratricopeptide repeat protein,high_confidence,147.0,1.0,0.5714285714285714
K,QKL,RapH N-terminal domain-containing protein,high_confidence,26.0,1.0,0.9615384615384616
L,QLD,RecA DNA recombination protein,high_confidence,6.0,1.0,1.0
L,QLE,RecB family exonuclease,high_confidence,18.0,1.0,0.8333333333333334
L,QLF,RecB-like helicase,low_count,1.0,1.0,1.0
L,QLG,RecE family exodeoxyribonuclease,high_confidence,7.0,0.8571428571428571,0.6666666666666666
L,QLI,RecQ family ATP-dependent DNA helicase,high_confidence,40.0,1.0,0.975
L,QLJ,RecQ family zinc-binding domain-containing protein,low_count,3.0,1.0,1.0
L,QLK,RecT family recombinase,high_confidence,18.0,1.0,0.6666666666666666
K,QLQ,RelA/SpoT family protein,high_confidence,22.0,1.0,1.0
L,QLT,RelB/DinJ family addiction module antitoxin,low_count,3.0,1.0,1.0
L,QMG,RepB family plasmid replication initiator protein,high_confidence,950.0,0.9863157894736844,0.8548559231590181
K,QMN,replication protein,high_confidence,165.0,0.5575757575757576,0.7608695652173914
L,QMN,replication protein,high_confidence,165.0,0.5575757575757576,0.7608695652173914
K,QMO,replication protein O,high_confidence,8.0,1.0,1.0
K,QMS,Replication termination protein,low_count,3.0,1.0,1.0
L,QMV,restriction endonuclease BamHI,low_count,1.0,1.0,1.0
K,QMY,Rgg/GadR/MutR family transcriptional regulator,low_count,3.0,0.6666666666666666,1.0
K,QNA,Rha family transcriptional regulator,high_confidence,300.0,0.76,0.9780701754385964
L,QNA,Rha family transcriptional regulator,high_confidence,300.0,0.76,0.9780701754385964
K,QND,Rho termination factor N-terminal domain-containing protein,low_count,60.0,0.05,0.6666666666666666
K,QNE,Rho-binding antiterminator,high_confidence,18.0,0.8333333333333334,1.0
L,QNH,RhuM family protein,low_count,4.0,1.0,0.75
J,QNM,Rid family detoxifying hydrolase,high_confidence,69.0,1.0,1.0
J,QNN,Rid family hydrolase,high_confidence,90.0,0.8333333333333334,1.0
J,QNO,RidA family protein,high_confidence,1887.0,0.9989401165871754,0.9984084880636604
L,QNO,RidA family protein,high_confidence,1887.0,0.9989401165871754,0.9984084880636604
J,QNS,RimK family alpha-L-glutamate ligase,high_confidence,36.0,1.0,0.9722222222222222
J,QNT,RimK family protein,high_confidence,9.0,1.0,1.0
J,QNU,RimK-like protein,low_count,2.0,1.0,1.0
J,QOC,RlmE family RNA methyltransferase,high_confidence,29.0,1.0,1.0
J,QOH,RluA family pseudouridine synthase,high_confidence,114.0,1.0,0.9824561403508772
J,QOR,Rne/Rng family ribonuclease,high_confidence,19.0,1.0,1.0
K,QPI,RpiR family transcriptional regulator,low_count,5.0,0.8,1.0
L,QPJ,Rpn family recombination-promoting nuclease/putative transposase,high_confidence,300.0,0.9966666666666668,0.9966555183946488
J,QPO,Rpp14/Pop5 family protein,low_count,1.0,1.0,1.0
K,QPP,Rqc2 family fibronectin-binding protein,low_count,3.0,1.0,1.0
K,QPQ,Rrf2 family transcriptional regulator,high_confidence,537.0,0.988826815642458,1.0
K,QPS,Rrf2 family transcriptional regulator,high_confidence,537.0,0.988826815642458,1.0
K,QQA,RsbU family protein phosphatase GigA,high_confidence,5.0,1.0,1.0
K,QQB,Rsd/AlgQ family anti-sigma factor,low_count,4.0,1.0,1.0
J,QQF,RsmB/NOP family class I SAM-dependent RNA methyltransferase,high_confidence,36.0,1.0,1.0
K,QQF,RsmB/NOP family class I SAM-dependent RNA methyltransferase,high_confidence,36.0,1.0,1.0
